name	type	checksum	instrument	read_length	library
12042017-F04-NA19127.fastq.gz	fastq	b8e786a00ab8757e93f4d79bbaa5937a	HiSeq 2500	50	single
12042017-F05-NA19225.fastq.gz	fastq	afd9f07b9432335663c110ebadc60441	HiSeq 2500	50	single
12042017-F06-NA19127.fastq.gz	fastq	cc836d573542d18afedfd1db689bb9ba	HiSeq 2500	50	single
12042017-F07-NA18517.fastq.gz	fastq	0f1562c66987cfad92c877c993c09b65	HiSeq 2500	50	single
12042017-F08-NA19225.fastq.gz	fastq	ea9f8ea8b9653789a7518342789c3412	HiSeq 2500	50	single
12042017-F09-NA19225.fastq.gz	fastq	1abb7f71c72acc63946cfc78f59ab225	HiSeq 2500	50	single
12042017-F10-NA19225.fastq.gz	fastq	70b46b34b1266a8163e43587588dfba4	HiSeq 2500	50	single
12042017-F11-NA19127.fastq.gz	fastq	34d8f9fc3d21315a09733024f24e7971	HiSeq 2500	50	single
12042017-F12-NA19225.fastq.gz	fastq	805b92d38be117d8d6bc6ba128e870d1	HiSeq 2500	50	single
12042017-G01-NA19204.fastq.gz	fastq	f04ce6721c2b9f81a94e77155af7295a	HiSeq 2500	50	single
12042017-G02-NA18517.fastq.gz	fastq	fd49536897b2e6c5228920808f510dc4	HiSeq 2500	50	single
12042017-G03-NA19225.fastq.gz	fastq	2f1ce930c4d5c828dade87cb6b502d71	HiSeq 2500	50	single
12042017-G04-NA19225.fastq.gz	fastq	2fa46bfa70ecc9dd07fa4789a64bc8dc	HiSeq 2500	50	single
12042017-G05-NA19225.fastq.gz	fastq	37784b091edcf48f643e7bc237f02807	HiSeq 2500	50	single
12042017-G06-NA19225.fastq.gz	fastq	d647541553abdd1c2f0b8a61388ae405	HiSeq 2500	50	single
12042017-G07-NA19225.fastq.gz	fastq	bc42056a6bd7becbfebcf177e77e6c60	HiSeq 2500	50	single
12042017-G08-NA19225.fastq.gz	fastq	7c5131674c78611fb235ebcee8ea187f	HiSeq 2500	50	single
12042017-G09-NA19225.fastq.gz	fastq	cb9f7dfcf299e7aa00d2b5d38423b5bf	HiSeq 2500	50	single
12042017-G10-NA19225.fastq.gz	fastq	7b72f072fab8a28c303fb7aa51e5ef5d	HiSeq 2500	50	single
12042017-G11-NA19127.fastq.gz	fastq	e6e137ff67ea84c7babe15ad3ab42833	HiSeq 2500	50	single
12042017-G12-NA19225.fastq.gz	fastq	842c59e7db1710ae82f6537b59207b64	HiSeq 2500	50	single
12042017-H01-NA18517.fastq.gz	fastq	be2ce73ccc2ee95452e7239e56805031	HiSeq 2500	50	single
12042017-H02-NA19204.fastq.gz	fastq	a04d3943307e50ce8b34aed9bb1a00e9	HiSeq 2500	50	single
12042017-H03-NA19204.fastq.gz	fastq	87d05174c9c397a70900bf5022dd8560	HiSeq 2500	50	single
12042017-H04-NA19127.fastq.gz	fastq	29458eec0daec4257356c49682269368	HiSeq 2500	50	single
12042017-H05-NA19225.fastq.gz	fastq	fcf9db63246ad0eb043d36eb5ad3b21e	HiSeq 2500	50	single
12042017-H06-NA19204.fastq.gz	fastq	de7de61810178b36b0864c0651a891cf	HiSeq 2500	50	single
12042017-H07-NA19225.fastq.gz	fastq	484358e231e87b8b9890d7eec4b1c857	HiSeq 2500	50	single
12042017-H08-NA18517.fastq.gz	fastq	05917288a41781c0a9443227026100d0	HiSeq 2500	50	single
12042017-H09-NA19204.fastq.gz	fastq	3ebf3e24fefdb039c11945d656e991de	HiSeq 2500	50	single
12042017-H10-NA18517.fastq.gz	fastq	8c4f8eaf0f753ebb3baa6b25b14664ae	HiSeq 2500	50	single
12042017-H11-NA19225.fastq.gz	fastq	042b4f7040135743a26c6f4df78707ae	HiSeq 2500	50	single
12042017-H12-NA19204.fastq.gz	fastq	37d0bc17024b1d9e87ce06e37c3ef683	HiSeq 2500	50	single
12052017-A01-NA18517.fastq.gz	fastq	0cf1f8e1bffbae25075c611d4196f1c3	HiSeq 2500	50	single
12052017-A02-NA18501.fastq.gz	fastq	379967f0853342635b46fd8fcfc83fc0	HiSeq 2500	50	single
12052017-A03-NA19140.fastq.gz	fastq	6a008abf02966892a24312f65a311f5d	HiSeq 2500	50	single
12052017-A04-NA18511.fastq.gz	fastq	142f6fbdcf10490be3603eae12ebad61	HiSeq 2500	50	single
12052017-A05-NA19140.fastq.gz	fastq	4d173a69a813c5354fb4a2bc98989711	HiSeq 2500	50	single
12052017-A06-NA19140.fastq.gz	fastq	074b38a0d0add93777c6394190b07382	HiSeq 2500	50	single
12052017-A07-NA18517.fastq.gz	fastq	7e6c001bfba68bce57f9ee87a3185e69	HiSeq 2500	50	single
12052017-A08-NA18501.fastq.gz	fastq	b3cec649df182b75be4f831b4060de7a	HiSeq 2500	50	single
12052017-A09-NA18501.fastq.gz	fastq	f35428f1043c0967c0bf737c75707f86	HiSeq 2500	50	single
12052017-A10-NA18501.fastq.gz	fastq	52b509cb1c2f80797f90fbb4d8127f17	HiSeq 2500	50	single
12052017-A11-NA19140.fastq.gz	fastq	0e81dc1afa48154383f56e3f79ea6ee3	HiSeq 2500	50	single
12052017-A12-NA18501.fastq.gz	fastq	4c4410a33339db6bfb0f48885cc198f2	HiSeq 2500	50	single
12052017-B01-NA19140.fastq.gz	fastq	b42513d8e1657ca45b6cc3d3c642e5b9	HiSeq 2500	50	single
12052017-B02-NA18511.fastq.gz	fastq	72d1538130626ca49b759be39d969d53	HiSeq 2500	50	single
12052017-B03-NA19140.fastq.gz	fastq	d0ecf4c671ea3f0d33c6fc242cfb9e9d	HiSeq 2500	50	single
12052017-B04-NA18511.fastq.gz	fastq	b77e42e30f5c567eae397d156814ca31	HiSeq 2500	50	single
12052017-B05-NA18511.fastq.gz	fastq	fd4b99ef25a1d3b78ec8cd2c7433eb7d	HiSeq 2500	50	single
12052017-B06-NA18511.fastq.gz	fastq	8657e5f2b8b97dfa009ff50bc3b7e662	HiSeq 2500	50	single
12052017-B07-NA18511.fastq.gz	fastq	af384afc2edd39b91ed03786a52c4938	HiSeq 2500	50	single
12052017-B08-NA18511.fastq.gz	fastq	123520eed20d4649ccb50d96fcba6a2e	HiSeq 2500	50	single
12052017-B09-NA18517.fastq.gz	fastq	f2d170177a599d44b7fb7db973d18837	HiSeq 2500	50	single
12052017-B10-NA18501.fastq.gz	fastq	1bad409d2af2e8d5e7b217d9bbd917e4	HiSeq 2500	50	single
12052017-B11-NA18501.fastq.gz	fastq	63d9a995d16a0e19f5516f0cd27f5279	HiSeq 2500	50	single
12052017-B12-NA19140.fastq.gz	fastq	44f2f1543a774e48718de9f0441ee651	HiSeq 2500	50	single
12052017-C01-NA18501.fastq.gz	fastq	7fc7d12894f53681d0783d47a83e69a2	HiSeq 2500	50	single
12052017-C02-NA18511.fastq.gz	fastq	966cab21f279a3fe3b2e9ab6419937cb	HiSeq 2500	50	single
12052017-C03-NA18511.fastq.gz	fastq	53e6259d015d7782bfbdc054cda3aa79	HiSeq 2500	50	single
12052017-C04-NA18511.fastq.gz	fastq	47abc9391cacb3dd965009b5e5c0f82e	HiSeq 2500	50	single
12052017-C05-NA18511.fastq.gz	fastq	f491c0c0a65740d007663975132a1e8f	HiSeq 2500	50	single
12052017-C06-NA18511.fastq.gz	fastq	ba6541c81afedc58db52a9e320d3122e	HiSeq 2500	50	single
12052017-C07-NA19140.fastq.gz	fastq	fe9bbe4295b89bbbed971d591dfda25b	HiSeq 2500	50	single
12052017-C08-NA18501.fastq.gz	fastq	636f381fa3a2bc61ac3e7decbffa431b	HiSeq 2500	50	single
12052017-C09-NA18501.fastq.gz	fastq	95160183de67e7ee41d622375527db8e	HiSeq 2500	50	single
12052017-C10-NA18511.fastq.gz	fastq	dd5f2704f65a537b820086df2334740b	HiSeq 2500	50	single
12052017-C11-NA18501.fastq.gz	fastq	047b3313cf2b5ad8cda7e00c7954ece9	HiSeq 2500	50	single
12052017-C12-NA18511.fastq.gz	fastq	020c5b2a43e0b2b2b389609a709d5971	HiSeq 2500	50	single
12052017-D01-NA19140.fastq.gz	fastq	a46be51976dad2f27141164abf54491f	HiSeq 2500	50	single
12052017-D02-NA18511.fastq.gz	fastq	50d552e8c057f93f068e507a842a3aa3	HiSeq 2500	50	single
12052017-D03-NA19140.fastq.gz	fastq	91f5f4f012e942e2040efbb71cdff86d	HiSeq 2500	50	single
12052017-D04-NA18517.fastq.gz	fastq	fd3b5d6856f05fea0b90362cb998af75	HiSeq 2500	50	single
12052017-D05-NA18517.fastq.gz	fastq	9205e84eb3a85cb9dba4ff86463b13e6	HiSeq 2500	50	single
12052017-D06-NA19140.fastq.gz	fastq	da4c6c066756ca14f0398309698a5df5	HiSeq 2500	50	single
12052017-D07-NA18511.fastq.gz	fastq	34193781e109790dca732ca5eaffa152	HiSeq 2500	50	single
12052017-D08-NA18501.fastq.gz	fastq	aba15ec7231c1b80b9a10a46bb5ab964	HiSeq 2500	50	single
12052017-D09-NA19140.fastq.gz	fastq	0a585750807a03f3f8d6260a2be40cfa	HiSeq 2500	50	single
12052017-D10-NA18517.fastq.gz	fastq	a0f7b19fd448198ce0934d4685b5fb0e	HiSeq 2500	50	single
12052017-D11-NA18501.fastq.gz	fastq	bd5711d1f2096c16f30da689e2c68405	HiSeq 2500	50	single
12052017-D12-NA18511.fastq.gz	fastq	0ed5d7eeb90f865ad15ea0c1f39cd992	HiSeq 2500	50	single
12052017-E01-NA18501.fastq.gz	fastq	3c0fd6557c84553ca8363a3b8fb11262	HiSeq 2500	50	single
12052017-E02-NA18517.fastq.gz	fastq	f85d94b8ac62bc59ab466b7ca4b54d79	HiSeq 2500	50	single
12052017-E03-NA18501.fastq.gz	fastq	21853a76025f52de4919bb0d4b192a43	HiSeq 2500	50	single
12052017-E04-NA18511.fastq.gz	fastq	0235ac710fdfd14ecc5b05a985adc5c8	HiSeq 2500	50	single
12052017-E05-NA18511.fastq.gz	fastq	12e5f880a9875deeee92abeb2c1b5d0e	HiSeq 2500	50	single
12052017-E06-NA18501.fastq.gz	fastq	65f371786c055f9cfa9b0633ed32c969	HiSeq 2500	50	single
12052017-E07-NA18501.fastq.gz	fastq	4e6c1d6ec8060bfd3f6b060db9299719	HiSeq 2500	50	single
12052017-E08-NA18501.fastq.gz	fastq	73afba518f48a5995c5f1fa665309453	HiSeq 2500	50	single
12052017-E09-NA18511.fastq.gz	fastq	1cd168f5dcf6b0fffe3a664d7119928c	HiSeq 2500	50	single
12052017-E10-NA18511.fastq.gz	fastq	962705864028fbe63769973856cf52f5	HiSeq 2500	50	single
12052017-E11-NA18517.fastq.gz	fastq	99b4e7b1e213c94309e5fae9801b29a2	HiSeq 2500	50	single
12052017-E12-NA18501.fastq.gz	fastq	f3c7dc68ebd0ec5e581aaf4e85818737	HiSeq 2500	50	single
12052017-F01-NA18511.fastq.gz	fastq	4ecbf5cb6c08151a83abdc519898fbea	HiSeq 2500	50	single
12052017-F02-NA18511.fastq.gz	fastq	493a02885f7f8924e802dc8df7c1c9e4	HiSeq 2500	50	single
12052017-F03-NA19140.fastq.gz	fastq	549825aef15d30d6e3a0d6b7ad0af85d	HiSeq 2500	50	single
12052017-F04-NA18511.fastq.gz	fastq	8bafe7cd1491656de1ada16a2d33cd53	HiSeq 2500	50	single
12052017-F05-NA18511.fastq.gz	fastq	a7cb24eb2bdf1a3512fc69e7a34ee572	HiSeq 2500	50	single
12052017-F06-NA18511.fastq.gz	fastq	4b3ef46d7f42176a0470e465ca6dea06	HiSeq 2500	50	single
12052017-F07-NA18517.fastq.gz	fastq	d6688e0e7710c457b13537cb1e691d35	HiSeq 2500	50	single
12052017-F08-NA18511.fastq.gz	fastq	0c832cd9531b44d88992153fcef545bc	HiSeq 2500	50	single
12052017-F09-NA18511.fastq.gz	fastq	15b3372d5cbc81251465c927c4b33990	HiSeq 2500	50	single
12052017-F10-NA18511.fastq.gz	fastq	9f464d4a7d76671d531429217b40bfd0	HiSeq 2500	50	single
12052017-F11-NA18511.fastq.gz	fastq	3402ede2ee645fb4e19fb67fbbe069e3	HiSeq 2500	50	single
12052017-F12-NA18517.fastq.gz	fastq	08662642032a48861d38db2139836661	HiSeq 2500	50	single
12052017-G01-NA19140.fastq.gz	fastq	ade0123cb51a1f020624b085e8ece08b	HiSeq 2500	50	single
12052017-G02-NA18501.fastq.gz	fastq	27c102f36a12162bbf7b17d2ad38921c	HiSeq 2500	50	single
12052017-G03-NA18517.fastq.gz	fastq	cebd917734b1baac91af633a86bb2c36	HiSeq 2500	50	single
12052017-G04-NA18511.fastq.gz	fastq	f2afc8b9fc20745fb112b7b136749a86	HiSeq 2500	50	single
12052017-G05-NA18501.fastq.gz	fastq	c54519fb988625b29e845d6dab01b426	HiSeq 2500	50	single
12052017-G06-NA18501.fastq.gz	fastq	e6971deade077023082d4187a2967097	HiSeq 2500	50	single
12052017-G07-NA18511.fastq.gz	fastq	31b332369ae9f5d14c8abd801d56a1e9	HiSeq 2500	50	single
12052017-G08-NA18517.fastq.gz	fastq	00006fa98ae2159e68b5ef375272fad7	HiSeq 2500	50	single
12052017-G09-NA18511.fastq.gz	fastq	ac03a67e6bd789d525ea30d66962e07c	HiSeq 2500	50	single
12052017-G10-NA18511.fastq.gz	fastq	13cd9549f4205023beebf762bff2c84e	HiSeq 2500	50	single
12052017-G11-NA18511.fastq.gz	fastq	5539823c64a9236e176cece18b2ff2ee	HiSeq 2500	50	single
12052017-G12-NA18511.fastq.gz	fastq	fc4517aee9673c581328376420b6b444	HiSeq 2500	50	single
12052017-H01-NA18511.fastq.gz	fastq	454feb9b244c78018a64fc05d183324a	HiSeq 2500	50	single
12052017-H02-NA18501.fastq.gz	fastq	776178fb3bd7d4c7970e7ec6170443dd	HiSeq 2500	50	single
12052017-H03-NA19140.fastq.gz	fastq	56c01c547d5f6b0ba47d1bea162fcfbf	HiSeq 2500	50	single
12052017-H04-NA18501.fastq.gz	fastq	2e1e0a2f390407159685aa326a64276e	HiSeq 2500	50	single
12052017-H05-NA19140.fastq.gz	fastq	eac3f1f531a88a7275cf559f3baccf0a	HiSeq 2500	50	single
12052017-H06-NA18511.fastq.gz	fastq	c67f6557715c13d72b8c9e779d5655f3	HiSeq 2500	50	single
12052017-H07-NA18511.fastq.gz	fastq	67b856922f93ef69ec78777c31947877	HiSeq 2500	50	single
12052017-H08-NA18501.fastq.gz	fastq	9aa8245578dc1658d5d6c71b3a7074d9	HiSeq 2500	50	single
12052017-H09-NA18501.fastq.gz	fastq	474aef2bb48f67a6902be3790c3cd859	HiSeq 2500	50	single
12052017-H10-NA18501.fastq.gz	fastq	bc92e7b59e369604a33c2d3703fb6fa0	HiSeq 2500	50	single
12052017-H11-NA18501.fastq.gz	fastq	c2151ac6fa523d34e1c2cdde62a75d22	HiSeq 2500	50	single
12052017-H12-NA18511.fastq.gz	fastq	193bf6b69cce24cf3df79108402b1e82	HiSeq 2500	50	single
12062017-A01-NA19102.fastq.gz	fastq	a589ab9efecf322bfff7db07a38c47ac	HiSeq 2500	50	single
12062017-A02-NA19102.fastq.gz	fastq	acca84d09ce9fdacb3b7bb272840173a	HiSeq 2500	50	single
12062017-A03-NA19127.fastq.gz	fastq	8d972b302864b7cd99ddd2b413732d87	HiSeq 2500	50	single
12062017-A04-NA19127.fastq.gz	fastq	fc781f4f752923d32b150527c6f676ef	HiSeq 2500	50	single
12062017-A05-NA19127.fastq.gz	fastq	f9015c7d4a33fd413c549b76bbef3467	HiSeq 2500	50	single
12062017-A06-NA19127.fastq.gz	fastq	0378ee2503dee140346aba58630adf00	HiSeq 2500	50	single
12062017-A07-NA19127.fastq.gz	fastq	e377715b2a3db4780170b7a83fbdb1aa	HiSeq 2500	50	single
12062017-A08-NA19102.fastq.gz	fastq	0504a9647e8fbd3c3df17b99e8493439	HiSeq 2500	50	single
12062017-A09-NA19108.fastq.gz	fastq	493d7396a40ebb4fffe08ac5639d7f0f	HiSeq 2500	50	single
12062017-A10-NA19127.fastq.gz	fastq	63213816b27ea18170baa9316e103b29	HiSeq 2500	50	single
12062017-A11-NA19127.fastq.gz	fastq	d4fa4e7e7fdea469012286726b7d1652	HiSeq 2500	50	single
12062017-A12-NA19102.fastq.gz	fastq	70ba0cd1b7659f29162c278af03a73d6	HiSeq 2500	50	single
12062017-B01-NA19108.fastq.gz	fastq	619228b91583e62d4826253c3dfc1d6b	HiSeq 2500	50	single
12062017-B02-NA19102.fastq.gz	fastq	bc9212db4272a4ee383a2ed308f8d90b	HiSeq 2500	50	single
12062017-B03-NA19108.fastq.gz	fastq	cc9b9f76baecfb5418ce51dde2df1799	HiSeq 2500	50	single
12062017-B04-NA19127.fastq.gz	fastq	fcb3125ebab06b0b2f9a82ee2a7b5ac2	HiSeq 2500	50	single
12062017-B05-NA19108.fastq.gz	fastq	cd06c89fcdddac29803c2d71a7d96cc4	HiSeq 2500	50	single
12062017-B06-NA19108.fastq.gz	fastq	9f04d07ad5e3006a0e4b61d1af726fa0	HiSeq 2500	50	single
12062017-B07-NA19140.fastq.gz	fastq	e352276c99f82eca3d0177431f4ff738	HiSeq 2500	50	single
12062017-B08-NA19102.fastq.gz	fastq	7e02f9bb701c3cda3957f88ba7a30f4e	HiSeq 2500	50	single
12062017-B09-NA19108.fastq.gz	fastq	463466ec215c0f03ff6e209c2be99a4a	HiSeq 2500	50	single
12062017-B10-NA19127.fastq.gz	fastq	a11039bcf9e62122386c21f2671460eb	HiSeq 2500	50	single
12062017-B11-NA19127.fastq.gz	fastq	076346cd04ea45650b49f761dce6012f	HiSeq 2500	50	single
12062017-B12-NA19102.fastq.gz	fastq	a6051888097aa043c335598c3db4adcf	HiSeq 2500	50	single
12062017-C01-NA19108.fastq.gz	fastq	e0e01f63e99b8507bee09d1088e481dc	HiSeq 2500	50	single
12062017-C02-NA19140.fastq.gz	fastq	fb7e9fb0ef0bcc57a113ad23f5a3c112	HiSeq 2500	50	single
12062017-C03-NA19127.fastq.gz	fastq	29e861c67ca3e3ed098186a6d3ceccab	HiSeq 2500	50	single
12062017-C04-NA19127.fastq.gz	fastq	4e5adcfa4b76ce14242ada30352c5bed	HiSeq 2500	50	single
12062017-C05-NA19127.fastq.gz	fastq	195e9a8e296516273e931261c48ae1ae	HiSeq 2500	50	single
12062017-C06-NA19140.fastq.gz	fastq	27b7624ebf3dfa3f49070670c97e9c13	HiSeq 2500	50	single
12062017-C07-NA19102.fastq.gz	fastq	2b6045b02b14472d9c0bcee85fab6a1b	HiSeq 2500	50	single
12062017-C08-NA19102.fastq.gz	fastq	7c55925d2dae8e31cd949e812b5f483b	HiSeq 2500	50	single
12062017-C09-NA19127.fastq.gz	fastq	6d88465b096fc5ff594b1e2ae246797f	HiSeq 2500	50	single
12062017-C10-NA19140.fastq.gz	fastq	708369436cccf93e739f1d1fc20f7dfb	HiSeq 2500	50	single
12062017-C11-NA19102.fastq.gz	fastq	d56e437cb74be854042bd1810f61676c	HiSeq 2500	50	single
12062017-C12-NA19108.fastq.gz	fastq	984e254e0034b057f85b25c028ad5bde	HiSeq 2500	50	single
12062017-D01-NA19129.fastq.gz	fastq	a01ba4e2ee7f1ebf97f2f6de39ad6254	HiSeq 2500	50	single
12062017-D02-NA19127.fastq.gz	fastq	2010d4d79bc9c1a242173b47d9f9b77f	HiSeq 2500	50	single
12062017-D03-NA19140.fastq.gz	fastq	d2ac93a3f2f267bef41e9bc951671ccd	HiSeq 2500	50	single
12062017-D04-NA19127.fastq.gz	fastq	0700e828de5b152a9fa23ed03007ecc6	HiSeq 2500	50	single
12062017-D05-NA19102.fastq.gz	fastq	cd47a90fcc5a069339070c53f1eab720	HiSeq 2500	50	single
12062017-D06-NA19127.fastq.gz	fastq	8ed60445ced8044b04da342509a7ff02	HiSeq 2500	50	single
12062017-D07-NA19140.fastq.gz	fastq	4b365735f8743c664cf0aeaf84b06fd2	HiSeq 2500	50	single
12062017-D08-NA19108.fastq.gz	fastq	f7fbad5329961fc553186f0a4de1eae4	HiSeq 2500	50	single
12062017-D09-NA19127.fastq.gz	fastq	72d48be38aea97499054e09843bdd2c1	HiSeq 2500	50	single
12062017-D10-NA19108.fastq.gz	fastq	5adb0c92bbfcdc330fefdd926f51e8a5	HiSeq 2500	50	single
12062017-D11-NA19127.fastq.gz	fastq	c649f3d4099c63f13ef4b8263892abcc	HiSeq 2500	50	single
12062017-D12-NA19102.fastq.gz	fastq	efb4049adb5946424fcfc02d8afd9406	HiSeq 2500	50	single
12062017-E01-NA19140.fastq.gz	fastq	c1cdb6b69aea89ecda5c9951259af819	HiSeq 2500	50	single
12062017-E02-NA19108.fastq.gz	fastq	3b8ca768a05ffb01126fb0d0857a3255	HiSeq 2500	50	single
12062017-E03-NA19140.fastq.gz	fastq	cd755f29f6fe9e1fef6fee6cc4194b57	HiSeq 2500	50	single
12062017-E04-NA19108.fastq.gz	fastq	f92ea18b0b63e27d64671444429adbd3	HiSeq 2500	50	single
12062017-E05-NA19102.fastq.gz	fastq	24642fa66afb7493c755654ff8d9b8fd	HiSeq 2500	50	single
12062017-E06-NA19127.fastq.gz	fastq	1ba977ee8669a5251480e75d456e5dac	HiSeq 2500	50	single
12062017-E07-NA19140.fastq.gz	fastq	0d8667a0a3d96988031a19cad8b09a73	HiSeq 2500	50	single
12062017-E08-NA19127.fastq.gz	fastq	c840da6d0e4269136a7e1fc2d0c1915d	HiSeq 2500	50	single
12062017-E09-NA19108.fastq.gz	fastq	ee4dcd3243124a19b7e631f8f584c35f	HiSeq 2500	50	single
12062017-E10-NA19127.fastq.gz	fastq	963592d0f38f52cc6c33dc47f62cd81c	HiSeq 2500	50	single
12062017-E11-NA19108.fastq.gz	fastq	ba76a1257ac8eca9b7bd072ab11c2c68	HiSeq 2500	50	single
12062017-E12-NA19127.fastq.gz	fastq	d7b210037b35239f9b3eea0945903689	HiSeq 2500	50	single
12062017-F01-NA19102.fastq.gz	fastq	51c431e269fd5d485e44e0a3a8b0ce3f	HiSeq 2500	50	single
12062017-F02-NA19140.fastq.gz	fastq	a0bee568f53fb2baa6b655f87cebcf47	HiSeq 2500	50	single
12062017-F03-NA19108.fastq.gz	fastq	f06e911767a6253a8db955929983a4e7	HiSeq 2500	50	single
12062017-F04-NA19108.fastq.gz	fastq	425f31711b3c181f7d0a987dcc080e76	HiSeq 2500	50	single
12062017-F05-NA19127.fastq.gz	fastq	debe75abb264772c4bd432956a275a1e	HiSeq 2500	50	single
12062017-F06-NA19102.fastq.gz	fastq	c3246953d5de0939f759609309d0b428	HiSeq 2500	50	single
12062017-F07-NA19108.fastq.gz	fastq	81db899672bb16344391d878a9b168d3	HiSeq 2500	50	single
12062017-F08-NA19127.fastq.gz	fastq	ce5875f92f9503db3609ad343d98d1dd	HiSeq 2500	50	single
12062017-F09-NA19140.fastq.gz	fastq	5b0a78ede35b6f8f5a2129de0b261773	HiSeq 2500	50	single
12062017-F10-NA19127.fastq.gz	fastq	7a06e3622594b8e0852aeaceb4d75a2b	HiSeq 2500	50	single
12062017-F11-NA19140.fastq.gz	fastq	0be17115f0a082b8a8cdf3622ef1c90f	HiSeq 2500	50	single
12062017-F12-NA19140.fastq.gz	fastq	e4daee080b2dd467d48f0eac8f3ea9ee	HiSeq 2500	50	single
12062017-G01-NA19127.fastq.gz	fastq	d573c1d7311574d0f8cc89848b7eb940	HiSeq 2500	50	single
12062017-G02-NA19102.fastq.gz	fastq	06757ee7cfc36c2bba910364da5182c5	HiSeq 2500	50	single
12062017-G03-NA19108.fastq.gz	fastq	c440bfdb381d3d5559043e0d4477ec94	HiSeq 2500	50	single
12062017-G04-NA19108.fastq.gz	fastq	b4bb001361a2a83cd9ff64c2c284e188	HiSeq 2500	50	single
12062017-G05-NA19127.fastq.gz	fastq	f747304a6f0acb69bde637fac5f078c1	HiSeq 2500	50	single
12062017-G06-NA19102.fastq.gz	fastq	6a5a7b88d82827831dd50861ad33c651	HiSeq 2500	50	single
12062017-G07-NA19102.fastq.gz	fastq	f5fe8bfc68dccdad3643a8be90850cc7	HiSeq 2500	50	single
12062017-G08-NA19102.fastq.gz	fastq	3df151a3e51f28dfe4766044cc5c1b9b	HiSeq 2500	50	single
12062017-G09-NA19102.fastq.gz	fastq	8063f4b7b06888c1260ee861f709a8ad	HiSeq 2500	50	single
12062017-G10-NA19108.fastq.gz	fastq	94f3e05bb0a77e738b271bb3cd43adb0	HiSeq 2500	50	single
12062017-G11-NA19127.fastq.gz	fastq	ff011077b25ee63fdfef94d64102ec04	HiSeq 2500	50	single
12062017-G12-NA19127.fastq.gz	fastq	d901a7198be416972ac218b432263cb0	HiSeq 2500	50	single
12062017-H01-NA19140.fastq.gz	fastq	c8b56c534e545fab4fc2d92081f626f0	HiSeq 2500	50	single
12062017-H02-NA19102.fastq.gz	fastq	59e8a2c5b685275b26ad40bb0df082a9	HiSeq 2500	50	single
12062017-H03-NA19140.fastq.gz	fastq	dc0acf96b0d6b1dec8fe65a6f9ae910e	HiSeq 2500	50	single
12062017-H04-NA19127.fastq.gz	fastq	1875f25325f60486e0f655059ab95e23	HiSeq 2500	50	single
12062017-H05-NA19108.fastq.gz	fastq	0b06211eaa5c270367a58c8e2659230e	HiSeq 2500	50	single
12062017-H06-NA19140.fastq.gz	fastq	6926471f4a2355bb2c884a41cdeb5b2c	HiSeq 2500	50	single
12062017-H07-NA19108.fastq.gz	fastq	1df963a2f6af655a245c583acc78df7f	HiSeq 2500	50	single
12062017-H08-NA19140.fastq.gz	fastq	b6eed0c4b7b176a1cf4d692b37a114c3	HiSeq 2500	50	single
12062017-H09-NA19108.fastq.gz	fastq	4cb6b84d4208acddd93aa681bbc1aca0	HiSeq 2500	50	single
12062017-H10-NA19140.fastq.gz	fastq	94169a6a65d9f322641f4c775f92c12b	HiSeq 2500	50	single
12062017-H11-NA19102.fastq.gz	fastq	9b3fcc1712d58cb7ba290d9d1bfb19d9	HiSeq 2500	50	single
12062017-H12-NA19140.fastq.gz	fastq	54cc1cd16b160cd40e64482a9f765ce6	HiSeq 2500	50	single
12072017-A01-NA19108.fastq.gz	fastq	77603ae8132b205252e4a35fc38b267e	HiSeq 2500	50	single
12072017-A02-NA18859.fastq.gz	fastq	680d3b3c43721b43cbe83ab3ed0aa10d	HiSeq 2500	50	single
12072017-A03-NA18517.fastq.gz	fastq	d2c4ddedf9836f740031c150b7787302	HiSeq 2500	50	single
12072017-A04-NA19108.fastq.gz	fastq	381afbd71892a71246c6e05e755eaba0	HiSeq 2500	50	single
12072017-A05-NA19108.fastq.gz	fastq	7b67f9312626fb0c5c47e4a84ae32341	HiSeq 2500	50	single
12072017-A06-NA19108.fastq.gz	fastq	c38975c768738e57c908deabc3ecb82b	HiSeq 2500	50	single
12072017-A07-NA19108.fastq.gz	fastq	6f773a8893e25d6e30bc5c99e627a05b	HiSeq 2500	50	single
12072017-A08-NA18517.fastq.gz	fastq	b6275891dd5a3008fe68e41a71da7ca8	HiSeq 2500	50	single
12072017-A09-NA19108.fastq.gz	fastq	d13381c4e32610747a0b276abed7ada5	HiSeq 2500	50	single
12072017-A10-NA19108.fastq.gz	fastq	582c27ce2b900f90d45f38a7cb0db3b5	HiSeq 2500	50	single
12072017-A11-NA18912.fastq.gz	fastq	2e059a9bfeb42de7305eb95cb427cb7b	HiSeq 2500	50	single
12072017-A12-NA18859.fastq.gz	fastq	2ebd4f98dd50aaa7d168abc4e7a86cf2	HiSeq 2500	50	single
12072017-B01-NA19108.fastq.gz	fastq	7cc9e8a188813526bdc09ae7cbb794fc	HiSeq 2500	50	single
12072017-B02-NA18912.fastq.gz	fastq	27d73ae3a27b992badff631d412388f4	HiSeq 2500	50	single
12072017-B03-NA18859.fastq.gz	fastq	78c6e8587d4446f9ead821c1c9f8f6fb	HiSeq 2500	50	single
12072017-B04-NA18859.fastq.gz	fastq	dbc136670b6c7f8e9789539ca66246ed	HiSeq 2500	50	single
